Store,Date,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,Weekly_Revenue,Predicted_Revenue,Profit_Gap,,,,
34,13/04/2012,0,59.12,3.881,131.108,9.575,987353.65,987353.65,0,,,,
34,20/04/2012,0,55.34,3.864,131.1173333,9.575,977628.78,987353.65,-9724.87,,,,
34,27/04/2012,0,66.49,3.81,131.1266667,9.575,940299.87,940299.87,0,,,,
34,04/05/2012,0,65.04,3.747,131.136,9.575,991104.4,991104.4,0,,,,
34,11/05/2012,0,61.92,3.685,131.1453333,9.575,949625.52,949625.52,0,,,,
34,18/05/2012,0,64.97,3.62,131.0983226,9.575,998672.85,998672.85,0,,,,
34,25/05/2012,0,72.42,3.551,131.0287742,9.575,1015737.61,1015737.61,0,,,,
34,01/06/2012,0,70.41,3.483,130.9592258,9.575,977062.44,999511.29,-22448.85,,,,
34,08/06/2012,0,75.35,3.433,130.8896774,9.575,999511.29,999511.29,0,,,,
34,15/06/2012,0,76.48,3.372,130.8295333,9.575,982345.51,982345.51,0,,,,
34,22/06/2012,0,78.85,3.329,130.7929,9.575,1000285.1,1000285.1,0,,,,
34,29/06/2012,0,81.91,3.257,130.7562667,9.575,942970.63,942970.63,0,,,,
34,06/07/2012,0,77.95,3.187,130.7196333,9.285,1007867.68,1007867.68,0,,,,
34,13/07/2012,0,74.02,3.224,130.683,9.285,954677.75,926250.21,28427.54,,,,
34,20/07/2012,0,77.7,3.263,130.7012903,9.285,950929.59,1013820.86,-62891.27,,,,
34,27/07/2012,0,77.3,3.356,130.7195806,9.285,917883.79,917883.79,0,,,,
34,03/08/2012,0,78.93,3.374,130.737871,9.285,973250.41,973250.41,0,,,,
34,10/08/2012,0,78.26,3.476,130.7561613,9.285,1004523.59,1004523.59,0,,,,
34,17/08/2012,0,77.78,3.552,130.7909677,9.285,1013820.86,1013820.86,0,,,,
34,24/08/2012,0,72.44,3.61,130.8381613,9.285,926250.21,926250.21,0,,,,
34,31/08/2012,0,75.89,3.646,130.8853548,9.285,933487.71,917883.79,15603.92,,,,
34,07/09/2012,1,78.26,3.709,130.9325484,9.285,976415.56,976415.56,0,,,,
34,14/09/2012,0,64.28,3.706,130.9776667,9.285,955211.7,943047.78,12163.92,,,,
34,21/09/2012,0,66.08,3.721,131.0103333,9.285,943047.78,943047.78,0,,,,
34,28/09/2012,0,67.06,3.666,131.043,9.285,928629.31,928629.31,0,,,,
34,05/10/2012,0,65.41,3.62,131.0756667,8.839,968896.68,968896.68,0,,,,
34,12/10/2012,0,59.94,3.603,131.1083333,8.839,948613.39,948613.39,0,,,,
34,19/10/2012,0,58.47,3.61,131.1499677,8.839,963516.28,948613.39,14902.89,,,,
34,26/10/2012,0,57.95,3.514,131.1930968,8.839,956987.81,956987.81,0,,,,
35,05/02/2010,0,27.19,2.784,135.3524608,9.262,1230613.5,1168815.31,61798.19,,,,
35,12/02/2010,1,29.81,2.773,135.4113076,9.262,1168815.31,1168815.31,0,,,,
35,19/02/2010,0,32.44,2.745,135.4657781,9.262,1270658.64,1270658.64,0,,,,
35,26/02/2010,0,36,2.754,135.5195191,9.262,1020651.74,1020651.74,0,,,,
35,05/03/2010,0,38.07,2.777,135.5732602,9.262,1162610.27,1162610.27,0,,,,
35,12/03/2010,0,45.98,2.818,135.6270013,9.262,1150344.39,1162610.27,-12265.88,,,,
35,19/03/2010,0,49.04,2.844,135.6682247,9.262,1117536.09,1117536.09,0,,,,
35,26/03/2010,0,52.34,2.854,135.7073618,9.262,1078900.44,1078900.44,0,,,,
35,02/04/2010,0,46.9,2.85,135.7464988,9.051,1189556.47,1189556.47,0,,,,
35,09/04/2010,0,62.62,2.869,135.7856359,9.051,1198014.97,1198014.97,0,,,,
35,16/04/2010,0,54.95,2.899,135.82725,9.051,1084487.55,1110827.48,-26339.93,,,,
35,23/04/2010,0,53.91,2.902,135.8721667,9.051,1110827.48,1110827.48,0,,,,
35,30/04/2010,0,53.55,2.921,135.9170833,9.051,1096930.65,1096930.65,0,,,,
35,07/05/2010,0,69.02,2.966,135.962,9.051,1182099.88,1182099.88,0,,,,
35,14/05/2010,0,53.82,2.982,136.010394,9.051,1104277.57,1096930.65,7346.92,,,,
35,21/05/2010,0,63.31,2.958,136.0796521,9.051,1078182.18,1078182.18,0,,,,
35,28/05/2010,0,67.88,2.899,136.1489101,9.051,1223777.48,1223777.48,0,,,,
35,04/06/2010,0,74.29,2.847,136.2181682,9.051,1282378.71,1282378.71,0,,,,
35,11/06/2010,0,68.9,2.809,136.2874263,9.051,1160412.71,1160412.71,0,,,,
35,18/06/2010,0,70,2.78,136.3243393,9.051,1198025.76,1198025.76,0,,,,
35,25/06/2010,0,78.02,2.808,136.3483143,9.051,1230245.74,1230245.74,0,,,,
35,02/07/2010,0,76.25,2.815,136.3722893,8.861,1245827.08,1245827.08,0,,,,
35,09/07/2010,0,82.69,2.793,136.3962643,8.861,1268766.76,1268766.76,0,,,,
35,16/07/2010,0,78.26,2.783,136.4179827,8.861,1124414.87,1124414.87,0,,,,
35,23/07/2010,0,81.56,2.771,136.4366924,8.861,1121756.43,1121756.43,0,,,,
35,30/07/2010,0,79.78,2.781,136.4554021,8.861,1139131.78,1139131.78,0,,,,
35,06/08/2010,0,77.45,2.784,136.4741118,8.861,1180183.39,1180183.39,0,,,,
35,13/08/2010,0,77.36,2.805,136.4928214,8.861,1090587.5,1090587.5,0,,,,
35,20/08/2010,0,75.16,2.779,136.5249182,8.861,1033719.5,1033719.5,0,,,,
35,27/08/2010,0,70.31,2.755,136.557015,8.861,917693.06,917693.06,0,,,,
35,03/09/2010,0,78.52,2.715,136.5891118,8.861,948660.79,948660.79,0,,,,
35,10/09/2010,1,70.38,2.699,136.6212085,8.861,961685.98,984833.35,-23147.37,,,,
35,17/09/2010,0,64.5,2.706,136.6338071,8.861,831443.61,831443.61,0,,,,
35,24/09/2010,0,67.08,2.713,136.6317821,8.861,758069.78,831443.61,-73373.83,,,,
35,01/10/2010,0,70.19,2.707,136.6297571,8.763,771065.21,771065.21,0,,,,
35,08/10/2010,0,57.78,2.764,136.6277321,8.763,874615.32,874615.32,0,,,,
35,15/10/2010,0,58.38,2.868,136.6401935,8.763,798376.99,798376.99,0,,,,
35,22/10/2010,0,52.82,2.917,136.688871,8.763,827705.82,827705.82,0,,,,
35,29/10/2010,0,61.02,2.921,136.7375484,8.763,857797.33,857797.33,0,,,,
35,05/11/2010,0,45.91,2.917,136.7862258,8.763,843755.12,843755.12,0,,,,
35,12/11/2010,0,45.9,2.931,136.8349032,8.763,870914.69,870914.69,0,,,,
35,19/11/2010,0,50.81,3,136.7715714,8.763,846850.35,903606.03,-56755.68,,,,
35,26/11/2010,1,46.67,3.039,136.6895714,8.763,1781866.98,1781866.98,0,,,,
35,03/12/2010,0,41.81,3.046,136.6075714,8.763,982598.88,982598.88,0,,,,
35,10/12/2010,0,30.83,3.109,136.5255714,8.763,1108580.19,1108580.19,0,,,,
35,17/12/2010,0,31.62,3.14,136.5292811,8.763,1314987.4,1314987.4,0,,,,
35,24/12/2010,0,31.34,3.141,136.597273,8.763,1779236.54,1779236.54,0,,,,
35,31/12/2010,1,29.59,3.179,136.665265,8.763,576332.05,576332.05,0,,,,
35,07/01/2011,0,34.42,3.193,136.7332569,8.549,649289.75,649289.75,0,,,,
35,14/01/2011,0,25.7,3.205,136.803477,8.549,687670.78,687670.78,0,,,,
35,21/01/2011,0,30.13,3.229,136.8870657,8.549,659902.07,659902.07,0,,,,
35,28/01/2011,0,23.64,3.237,136.9706544,8.549,633289.78,633289.78,0,,,,
35,04/02/2011,0,28.7,3.231,137.0542431,8.549,747577.05,747577.05,0,,,,
35,11/02/2011,1,30.45,3.239,137.1378318,8.549,859258.17,859258.17,0,,,,
35,18/02/2011,0,39.32,3.245,137.2511849,8.549,865305.88,865305.88,0,,,,
35,25/02/2011,0,33.05,3.274,137.3764439,8.549,841129.26,669850.04,171279.22,,,,
35,04/03/2011,0,36.99,3.433,137.5017028,8.549,850448.54,850448.54,0,,,,
35,11/03/2011,0,43.64,3.582,137.6269617,8.549,830601.39,830601.39,0,,,,
35,18/03/2011,0,46.65,3.631,137.7398929,8.549,800662.82,800662.82,0,,,,
35,25/03/2011,0,40.11,3.625,137.8478929,8.549,762184.1,762184.1,0,,,,
35,01/04/2011,0,37.27,3.638,137.9558929,8.512,762620.94,762620.94,0,,,,
35,08/04/2011,0,46.87,3.72,138.0638929,8.512,813352.41,800662.82,12689.59,,,,
35,15/04/2011,0,52.24,3.821,138.1646952,8.512,795157.2,795157.2,0,,,,
35,22/04/2011,0,50.02,3.892,138.2475036,8.512,841778.34,841778.34,0,,,,
35,29/04/2011,0,61.71,3.962,138.3303119,8.512,811824.06,811824.06,0,,,,
35,06/05/2011,0,56.48,4.046,138.4131202,8.512,835181.18,835181.18,0,,,,
35,13/05/2011,0,60.07,4.066,138.4959286,8.512,826155.95,776838.56,49317.39,,,,
35,20/05/2011,0,60.22,4.062,138.587106,8.512,776838.56,776838.56,0,,,,
35,27/05/2011,0,66.43,3.985,138.6782834,8.512,850708.6,850708.6,0,,,,
35,03/06/2011,0,74.17,3.922,138.7694608,8.512,955466.84,955466.84,0,,,,
35,10/06/2011,0,73.26,3.881,138.8606382,8.512,855130.21,855130.21,0,,,,
35,17/06/2011,0,67.03,3.842,139.0028333,8.512,828594.86,795157.2,33437.66,,,,
35,24/06/2011,0,72.02,3.804,139.1832917,8.512,849397.57,849397.57,0,,,,
35,01/07/2011,0,73.76,3.748,139.36375,8.684,874453.88,874453.88,0,,,,
35,08/07/2011,0,76.87,3.711,139.5442083,8.684,827717.85,827717.85,0,,,,
35,15/07/2011,0,77.83,3.76,139.7006325,8.684,813845.5,813845.5,0,,,,
35,22/07/2011,0,82.28,3.811,139.7969712,8.684,820188.42,820188.42,0,,,,
35,29/07/2011,0,79.41,3.829,139.8933099,8.684,770820.27,770820.27,0,,,,
35,05/08/2011,0,78.14,3.842,139.9896486,8.684,826820.71,826820.71,0,,,,
35,12/08/2011,0,76.67,3.812,140.0859873,8.684,819911.89,819911.89,0,,,,
35,19/08/2011,0,72.97,3.747,140.1289205,8.684,820288.35,897037.25,-76748.9,,,,
35,26/08/2011,0,72.88,3.704,140.1629528,8.684,897037.25,897037.25,0,,,,
35,02/09/2011,0,71.44,3.703,140.196985,8.684,813486.55,813486.55,0,,,,
35,09/09/2011,1,70.93,3.738,140.2310173,8.684,922440.64,922440.64,0,,,,
35,16/09/2011,0,69.65,3.742,140.2735,8.684,738792.11,738792.11,0,,,,
35,23/09/2011,0,63.61,3.711,140.32725,8.684,705802.45,705802.45,0,,,,
35,30/09/2011,0,70.92,3.645,140.381,8.684,749676.95,738792.11,10884.84,,,,
35,07/10/2011,0,56.91,3.583,140.43475,8.745,791637.53,791637.53,0,,,,
35,14/10/2011,0,64.78,3.541,140.4784194,8.745,772859.25,772859.25,0,,,,
35,21/10/2011,0,59.62,3.57,140.4616048,8.745,811328.4,811328.4,0,,,,
35,28/10/2011,0,51.81,3.569,140.4447903,8.745,808821.5,808821.5,0,,,,
35,04/11/2011,0,44.46,3.551,140.4279758,8.745,653468.75,653468.75,0,,,,
35,11/11/2011,0,49.69,3.53,140.4111613,8.745,880576.33,880576.33,0,,,,
35,18/11/2011,0,51.42,3.53,140.4127857,8.745,820964.1,820964.1,0,,,,
35,25/11/2011,1,47.88,3.492,140.4217857,8.745,1733822.4,1733822.4,0,,,,
35,02/12/2011,0,50.55,3.452,140.4307857,8.745,903606.03,903606.03,0,,,,
35,09/12/2011,0,46.28,3.415,140.4397857,8.745,948964.99,948964.99,0,,,,
35,16/12/2011,0,40.68,3.413,140.4700795,8.745,1115255.65,1115255.65,0,,,,
35,23/12/2011,0,41.59,3.389,140.528765,8.745,1550214.02,1550214.02,0,,,,
35,30/12/2011,1,37.85,3.389,140.5874505,8.745,904650.55,904650.55,0,,,,
35,06/01/2012,0,35.8,3.422,140.6461359,8.744,671708.09,671708.09,0,,,,
35,13/01/2012,0,41.3,3.513,140.7048214,8.744,625135.11,625135.11,0,,,,
35,20/01/2012,0,30.35,3.533,140.8086118,8.744,669850.04,669850.04,0,,,,
35,27/01/2012,0,36.96,3.567,140.9124021,8.744,588722.99,588722.99,0,,,,
35,03/02/2012,0,42.52,3.617,141.0161924,8.744,746901.03,746901.03,0,,,,
35,10/02/2012,1,37.86,3.64,141.1199827,8.744,849779.14,849779.14,0,,,,
35,17/02/2012,0,37.24,3.695,141.2140357,8.744,824568.39,824568.39,0,,,,
35,24/02/2012,0,41.74,3.739,141.3007857,8.744,805028.74,805028.74,0,,,,
35,02/03/2012,0,40.07,3.816,141.3875357,8.744,766571.1,766571.1,0,,,,
35,09/03/2012,0,44.32,3.848,141.4742857,8.744,796351.35,796351.35,0,,,,
35,16/03/2012,0,49.6,3.862,141.55478,8.744,793045.82,793045.82,0,,,,
35,23/03/2012,0,57.3,3.9,141.6269332,8.744,760671.1,793045.82,-32374.72,,,,
35,30/03/2012,0,49.4,3.953,141.6990864,8.744,744525.69,744525.69,0,,,,
35,06/04/2012,0,48.73,3.996,141.7712396,8.876,860293.46,721212.45,139081.01,,,,
35,13/04/2012,0,52.22,4.044,141.8433929,8.876,788633.42,721212.45,67420.97,,,,
35,20/04/2012,0,62.62,4.027,141.9015262,8.876,794660.24,794660.24,0,,,,
35,27/04/2012,0,52.33,4.004,141.9596595,8.876,721212.45,721212.45,0,,,,
35,04/05/2012,0,53.68,3.951,142.0177929,8.876,772036.6,772036.6,0,,,,
35,11/05/2012,0,58.97,3.889,142.0759262,8.876,802383.63,802383.63,0,,,,
35,18/05/2012,0,65.15,3.848,142.0970115,8.876,819196.68,819196.68,0,,,,
35,25/05/2012,0,64.77,3.798,142.1032776,8.876,822167.17,822167.17,0,,,,
35,01/06/2012,0,73.4,3.742,142.1095438,8.876,932195.52,932195.52,0,,,,
35,08/06/2012,0,64.05,3.689,142.1158099,8.876,873415.01,873415.01,0,,,,
35,15/06/2012,0,69.52,3.62,142.1292548,8.876,848289.41,822167.17,26122.24,,,,
35,22/06/2012,0,73.23,3.564,142.1606464,8.876,911696,866216.36,45479.64,,,,
35,29/06/2012,0,73.94,3.506,142.1920381,8.876,892133.41,892133.41,0,,,,
35,06/07/2012,0,82.08,3.475,142.2234298,8.839,985479.64,985479.64,0,,,,
35,13/07/2012,0,78.95,3.523,142.2548214,8.839,825763.48,825763.48,0,,,,
35,20/07/2012,0,78.64,3.567,142.2337569,8.839,841224.74,841224.74,0,,,,
35,27/07/2012,0,76.01,3.647,142.2126924,8.839,808030.15,808030.15,0,,,,
35,03/08/2012,0,75.22,3.654,142.1916279,8.839,866216.36,866216.36,0,,,,
35,10/08/2012,0,78.44,3.722,142.1705634,8.839,888368.8,808030.15,80338.65,,,,
35,17/08/2012,0,76.51,3.807,142.2157385,8.839,887979.47,887979.47,0,,,,
35,24/08/2012,0,72.93,3.834,142.3105933,8.839,895274.72,895274.72,0,,,,
35,31/08/2012,0,75,3.867,142.4054482,8.839,931278.97,931278.97,0,,,,
35,07/09/2012,1,76,3.911,142.500303,8.839,984833.35,984833.35,0,,,,
35,14/09/2012,0,68.72,3.948,142.5938833,8.839,821568.64,821568.64,0,,,,
35,21/09/2012,0,66.1,4.038,142.6798167,8.839,772302.94,821568.64,-49265.7,,,,
35,28/09/2012,0,64.92,3.997,142.76575,8.839,814099.86,814099.86,0,,,,
35,05/10/2012,0,64.5,3.985,142.8516833,8.665,866064.4,866064.4,0,,,,
35,12/10/2012,0,55.4,4,142.9376167,8.665,873643.14,873643.14,0,,,,
35,19/10/2012,0,56.53,3.969,142.8633629,8.665,829284.67,829284.67,0,,,,
35,26/10/2012,0,58.99,3.882,142.7624113,8.665,865137.6,829284.67,35852.93,,,,
36,05/02/2010,0,45.97,2.545,209.8529663,8.554,467546.74,467546.74,0,,,,
36,12/02/2010,1,46.11,2.539,209.9970208,8.554,469563.7,470281.03,-717.33,,,,
36,19/02/2010,0,45.66,2.472,210.0451024,8.554,470281.03,470281.03,0,,,,
36,26/02/2010,0,50.87,2.52,210.0771885,8.554,447519.44,447519.44,0,,,,
36,05/03/2010,0,51.33,2.574,210.1092746,8.554,480203.43,480203.43,0,,,,
36,12/03/2010,0,61.96,2.619,210.1413607,8.554,441434.2,441434.2,0,,,,
36,19/03/2010,0,59.56,2.701,209.9803208,8.554,428851.99,435972.82,-7120.83,,,,
36,26/03/2010,0,55.76,2.711,209.7870932,8.554,404438.51,404438.51,0,,,,
36,02/04/2010,0,63.43,2.708,209.5938656,8.464,435972.82,435972.82,0,,,,
36,09/04/2010,0,68.54,2.743,209.400638,8.464,453016.91,453016.91,0,,,,
36,16/04/2010,0,66.74,2.769,209.2691428,8.464,483699.56,483699.56,0,,,,
36,23/04/2010,0,68.03,2.762,209.2199574,8.464,434116.8,434116.8,0,,,,
36,30/04/2010,0,70.9,2.725,209.170772,8.464,457899.64,457899.64,0,,,,
36,07/05/2010,0,75.56,2.786,209.1215867,8.464,489372.02,489372.02,0,,,,
36,14/05/2010,0,77.53,2.805,209.118536,8.464,476733.74,359310.65,117423.09,,,,
36,21/05/2010,0,77.34,2.767,209.3922937,8.464,474917.98,474917.98,0,,,,
36,28/05/2010,0,80.87,2.716,209.6660514,8.464,447050.42,447050.42,0,,,,
36,04/06/2010,0,79.93,2.664,209.9398091,8.464,471088.88,471088.88,0,,,,
36,11/06/2010,0,82.3,2.615,210.2135668,8.464,467711.18,432451.91,35259.27,,,,
36,18/06/2010,0,84.37,2.572,210.2108417,8.464,485694.72,485694.72,0,,,,
36,25/06/2010,0,84.14,2.601,210.0975233,8.464,434879.87,434879.87,0,,,,
36,02/07/2010,0,81.85,2.606,209.984205,8.36,434252.15,434252.15,0,,,,
36,09/07/2010,0,81.74,2.596,209.8708867,8.36,471713.59,471713.59,0,,,,
36,16/07/2010,0,84.43,2.561,209.8630532,8.36,466962.04,480203.43,-13241.39,,,,
36,23/07/2010,0,82.6,2.542,209.9958663,8.36,452021.2,452021.2,0,,,,
36,30/07/2010,0,81.88,2.602,210.1286794,8.36,432451.91,432451.91,0,,,,
36,06/08/2010,0,85.49,2.573,210.2614925,8.36,467442.94,485694.72,-18251.78,,,,
36,13/08/2010,0,86.06,2.644,210.3943056,8.36,470436.8,470436.8,0,,,,
36,20/08/2010,0,85.54,2.604,210.3617581,8.36,437949.9,437949.9,0,,,,
36,27/08/2010,0,84.62,2.562,210.3292106,8.36,412050.73,412050.73,0,,,,
36,03/09/2010,0,82.29,2.533,210.2966631,8.36,431294.45,452021.2,-20726.75,,,,
36,10/09/2010,1,80.58,2.513,210.2641156,8.36,434471.38,434471.38,0,,,,
36,17/09/2010,0,82.1,2.55,210.2924504,8.36,454694.21,454694.21,0,,,,
36,24/09/2010,0,79.17,2.578,210.3664469,8.36,419348.59,419348.59,0,,,,
36,01/10/2010,0,74.66,2.567,210.4404433,8.476,422169.47,422169.47,0,,,,
36,08/10/2010,0,66.34,2.595,210.5144398,8.476,444351.61,424956.3,19395.31,,,,
36,15/10/2010,0,71.57,2.705,210.5805944,8.476,453308.15,453308.15,0,,,,
36,22/10/2010,0,72.24,2.698,210.6271444,8.476,424956.3,424956.3,0,,,,
36,29/10/2010,0,76.22,2.68,210.6736944,8.476,392654.26,392654.26,0,,,,
36,05/11/2010,0,62.72,2.655,210.7202444,8.476,405860.37,405860.37,0,,,,
36,12/11/2010,0,61.97,2.705,210.7667944,8.476,425804.8,425804.8,0,,,,
36,19/11/2010,0,56.73,2.741,210.65429,8.476,411615.71,360266.09,51349.62,,,,
36,26/11/2010,1,67.73,2.725,210.5152765,8.476,408891.49,453308.15,-44416.66,,,,
36,03/12/2010,0,54.44,2.694,210.376263,8.476,360266.09,360266.09,0,,,,
36,10/12/2010,0,51.83,2.813,210.2372494,8.476,404545.03,404545.03,0,,,,
36,17/12/2010,0,56.73,2.852,210.1787224,8.476,410214.7,359310.65,50904.05,,,,
36,24/12/2010,0,59.1,2.863,210.1805602,8.476,422093.59,359310.65,62782.94,,,,
36,31/12/2010,1,52.88,2.949,210.182398,8.476,359310.65,359310.65,0,,,,
36,07/01/2011,0,54.11,2.942,210.1842358,8.395,384659.85,384659.85,0,,,,
36,14/01/2011,0,42.87,2.971,210.2379731,8.395,410497.73,410497.73,0,,,,
36,21/01/2011,0,51.18,2.98,210.6031072,8.395,399191.05,399191.05,0,,,,
36,28/01/2011,0,48.74,2.995,210.9682412,8.395,372174.12,372174.12,0,,,,
36,04/02/2011,0,46.68,2.98,211.3333753,8.395,417521.7,417521.7,0,,,,
36,11/02/2011,1,41.16,3.009,211.6985093,8.395,401501.2,401501.2,0,,,,
36,18/02/2011,0,57.48,3.017,212.0063522,8.395,427175.03,427175.03,0,,,,
36,25/02/2011,0,67.73,3.053,212.2912786,8.395,380279.44,380279.44,0,,,,
36,04/03/2011,0,64.55,3.282,212.576205,8.395,402579.84,407506.78,-4926.94,,,,
36,11/03/2011,0,59.15,3.448,212.8611313,8.395,407506.78,407506.78,0,,,,
36,18/03/2011,0,64.9,3.487,213.1096787,8.395,431412.22,431412.22,0,,,,
36,25/03/2011,0,71.07,3.488,213.3436744,8.395,390732.02,390732.02,0,,,,
36,01/04/2011,0,67.31,3.529,213.5776701,8.3,385672.11,385672.11,0,,,,
36,08/04/2011,0,69.39,3.645,213.8116658,8.3,428727.61,376183.44,52544.17,,,,
36,15/04/2011,0,73.25,3.763,214.026217,8.3,414986.54,414986.54,0,,,,
36,22/04/2011,0,74.57,3.805,214.1921572,8.3,374574.72,414986.54,-40411.82,,,,
36,29/04/2011,0,76.1,3.837,214.3580974,8.3,340708.78,340708.78,0,,,,
36,06/05/2011,0,69.56,3.917,214.5240376,8.3,393401.4,393401.4,0,,,,
36,13/05/2011,0,76.73,3.92,214.6899778,8.3,395316.65,395316.65,0,,,,
36,20/05/2011,0,73.02,3.925,214.465412,8.3,376183.44,376183.44,0,,,,
36,27/05/2011,0,81.28,3.786,214.2408462,8.3,348655.2,348655.2,0,,,,
36,03/06/2011,0,82.96,3.69,214.0162805,8.3,373703.95,373703.95,0,,,,
36,10/06/2011,0,82.41,3.633,213.7917147,8.3,374182.04,360009.94,14172.1,,,,
36,17/06/2011,0,84.43,3.599,213.7481256,8.3,394645.25,360009.94,34635.31,,,,
36,24/06/2011,0,83.95,3.569,213.8402689,8.3,360009.94,360009.94,0,,,,
36,01/07/2011,0,85.33,3.502,213.9324122,8.177,354270.77,354270.77,0,,,,
36,08/07/2011,0,84.71,3.44,214.0245556,8.177,377464.62,377464.62,0,,,,
36,15/07/2011,0,85.63,3.55,214.1083654,8.177,385631.48,377464.62,8166.86,,,,
36,22/07/2011,0,83.31,3.637,214.1713416,8.177,361311.41,354361.08,6950.33,,,,
36,29/07/2011,0,84.99,3.66,214.2343177,8.177,354361.08,354361.08,0,,,,
36,05/08/2011,0,86.71,3.652,214.2972939,8.177,381017.75,381017.75,0,,,,
36,12/08/2011,0,87.64,3.608,214.3602701,8.177,380188.69,380188.69,0,,,,
36,19/08/2011,0,87.24,3.534,214.4239935,8.177,373267.58,373267.58,0,,,,
36,26/08/2011,0,86.02,3.501,214.4878416,8.177,344964.2,344964.2,0,,,,
36,02/09/2011,0,87.5,3.481,214.5516896,8.177,350276.29,373267.58,-22991.29,,,,
36,09/09/2011,1,77.94,3.499,214.6155376,8.177,352960.64,352960.64,0,,,,
36,16/09/2011,0,82.06,3.473,214.7934111,8.177,343108.12,343108.12,0,,,,
36,23/09/2011,0,78.35,3.441,215.1233185,8.177,322405.13,322405.13,0,,,,
36,30/09/2011,0,81.52,3.328,215.4532259,8.177,314910.37,314910.37,0,,,,
36,07/10/2011,0,71.2,3.262,215.7831333,7.716,346137.87,346137.87,0,,,,
36,14/10/2011,0,74.16,3.234,216.0885258,7.716,342076.99,342076.99,0,,,,
36,21/10/2011,0,67.89,3.308,216.2468287,7.716,328633.34,328633.34,0,,,,
36,28/10/2011,0,71.31,3.306,216.4051315,7.716,306193.81,314910.37,-8716.56,,,,
36,04/11/2011,0,58.97,3.287,216.5634344,7.716,313387.11,313387.11,0,,,,
36,11/11/2011,0,63.5,3.254,216.7217373,7.716,328498.92,328498.92,0,,,,
36,18/11/2011,0,66.28,3.26,216.9395861,7.716,332901.94,332901.94,0,,,,
36,25/11/2011,1,66.41,3.181,217.1812533,7.716,332811.55,332811.55,0,,,,
36,02/12/2011,0,53.57,3.164,217.4229206,7.716,293350.51,312298.37,-18947.86,,,,
36,09/12/2011,0,50.64,3.147,217.6645878,7.716,312298.37,312298.37,0,,,,
36,16/12/2011,0,58.31,3.133,217.8781339,7.716,341503.92,341503.92,0,,,,
36,23/12/2011,0,55.41,3.098,218.0541851,7.716,325262.46,325262.46,0,,,,
36,30/12/2011,1,48.26,3.132,218.2302364,7.716,287425.22,287425.22,0,,,,
36,06/01/2012,0,57.18,3.129,218.4062876,7.244,329467.82,325976.34,3491.48,,,,
36,13/01/2012,0,56.28,3.254,218.5823389,7.244,325976.34,325976.34,0,,,,
36,20/01/2012,0,58.9,3.275,218.6755292,7.244,330927.21,330927.21,0,,,,
36,27/01/2012,0,62.73,3.313,218.7687195,7.244,301444.94,315396.72,-13951.78,,,,
36,03/02/2012,0,61.33,3.421,218.8619099,7.244,310982.87,310982.87,0,,,,
36,10/02/2012,1,54.49,3.462,218.9551002,7.244,335741.9,335741.9,0,,,,
36,17/02/2012,0,54.38,3.503,219.1148297,7.244,326316.73,326316.73,0,,,,
36,24/02/2012,0,62.21,3.55,219.3244636,7.244,313270.45,313270.45,0,,,,
36,02/03/2012,0,64.54,3.619,219.5340975,7.244,315396.72,315396.72,0,,,,
36,09/03/2012,0,63.19,3.647,219.7437314,7.244,318674.93,318674.93,0,,,,
36,16/03/2012,0,67.48,3.779,219.8956335,7.244,335345.82,335345.82,0,,,,
36,23/03/2012,0,69.18,3.845,219.9705599,7.244,317872.51,317872.51,0,,,,
36,30/03/2012,0,70.48,3.891,220.0454862,7.244,304144.9,304144.9,0,,,,
36,06/04/2012,0,73.95,3.934,220.1204125,6.989,331026.11,331026.11,0,,,,
36,13/04/2012,0,72.54,3.919,220.1953389,6.989,339407.94,339407.94,0,,,,
36,20/04/2012,0,70.87,3.918,220.2483937,6.989,323915.32,323915.32,0,,,,
36,27/04/2012,0,70.06,3.888,220.3014485,6.989,308389.82,308389.82,0,,,,
36,04/05/2012,0,77.17,3.835,220.3545033,6.989,312467.52,324801.13,-12333.61,,,,
36,11/05/2012,0,76.55,3.764,220.4075581,6.989,330518.34,324801.13,5717.21,,,,
36,18/05/2012,0,73.7,3.713,220.4252149,6.989,324801.13,324801.13,0,,,,
36,25/05/2012,0,78.94,3.636,220.4287124,6.989,306098.17,306098.17,0,,,,
36,01/06/2012,0,80.74,3.567,220.4322099,6.989,306005.53,306005.53,0,,,,
36,08/06/2012,0,81.5,3.513,220.4357073,6.989,338273.38,338273.38,0,,,,
36,15/06/2012,0,82.15,3.407,220.4494148,6.989,333146.88,333146.88,0,,,,
36,22/06/2012,0,80.4,3.358,220.4886472,6.989,306411.01,306411.01,0,,,,
36,29/06/2012,0,86.68,3.273,220.5278796,6.989,291530.43,291530.43,0,,,,
36,06/07/2012,0,81.52,3.232,220.567112,6.623,306578.89,298337.41,8241.48,,,,
36,13/07/2012,0,78.15,3.245,220.6063444,6.623,298337.41,298337.41,0,,,,
36,20/07/2012,0,81.76,3.301,220.6148749,6.623,303289.55,303289.55,0,,,,
36,27/07/2012,0,84,3.392,220.6234054,6.623,279643.43,303289.55,-23646.12,,,,
36,03/08/2012,0,85.56,3.404,220.6319358,6.623,304989.97,291530.43,13459.54,,,,
36,10/08/2012,0,84.41,3.49,220.6404663,6.623,298947.51,298947.51,0,,,,
